scene_id,im_id,obj_id,score,R,t,time
000006,000068,1,0.75396276,-0.44168062879627557 -0.6116407637728454 -0.65636401440266 -0.6735007568375919 0.7093703749006168 -0.2078230838582933 0.5927182294053696 0.3502701527119719 -0.7252556819434591,-0.45694083772708893 -0.17010919583967876 671.0883292015819,40.934948205947876
000006,000068,1,0.5266929,0.3553455214204294 0.8362196249440983 0.417691621076038 -0.6191977848286981 0.5453328103664096 -0.5649830133563436 -0.7002308564377514 -0.057869664355580094 0.7115670836770579,127.79935613391608 -172.59806503244522 1970.6763592906702,40.934948205947876
000006,000068,18,0.71801275,-0.7453590943173416 -0.15393395446790334 -0.6486482070188085 0.6567872948959317 -0.0026988476695174617 -0.7540710760029887 0.11432652282530156 -0.9880774104765078 0.10311351841308865,178.96974761701642 17.705103419038657 1959.3437695809412,40.934948205947876
000006,000069,1,0.5220014,0.6487044647522042 -0.5753492147279482 -0.49815235969165816 0.4990381363623188 0.8157805409321383 -0.2923409511918363 0.5745810560413785 -0.058954317518965016 0.8163216828023027,-257.78374381350363 126.31283133444526 2001.1460260646122,38.32981586456299
000006,000069,1,0.59809506,-0.7709284957656001 -0.6186728019136728 0.15137221747057591 -0.5651923155333538 0.7740773104609531 0.2852403963524905 -0.293644249411066 0.1343453425707641 -0.946427136113088,-284.3018435483999 -29.285995071930543 1986.5212950441498,38.32981586456299
000006,000069,1,0.71426994,0.45076954635704464 0.6992641906388094 0.5548299699146472 -0.46498942513791064 0.7145136667013706 -0.5227380495918276 -0.7619655302337532 -0.022355655361359753 0.6472314766469481,-83.2510618350019 -147.78234573189178 1992.6216982958754,38.32981586456299
000006,000069,1,0.6877265,0.6040548595983825 -0.40555346071308374 -0.6860351029887582 -0.10299314010838422 0.8138883812497382 -0.5718201580521504 0.7902594130355162 0.4160677020189146 0.44986399371559327,-618.1799450903058 -76.07936533506289 2030.099218506863,38.32981586456299
000006,000069,18,0.6666689,-0.7254688058895178 -0.13310115429689554 -0.6752622570185823 0.6774330524357312 0.035209629858977694 -0.7347412974497085 0.12157067151845181 -0.9904767765753529 0.06462363218788297,-188.67090228755114 263.4966430722331 2029.3203180499727,38.32981586456299
000006,000069,18,0.7265729,-0.5576848092254765 -0.16463399962267933 0.8135620711209502 -0.8298045408489543 0.08661406188291684 -0.5512915138540092 0.020295387363845053 -0.9825444262859536 -0.18491739508662333,-387.7606469816071 -250.85766423761024 2025.1288736456343,38.32981586456299
000006,000070,1,0.580777,0.5255455545289685 -0.527272434393027 -0.6676718982492084 -0.09090136115835407 0.7454956183815036 -0.6602826724084646 0.8458953179430363 0.40770093483838754 0.34386202801355537,-122.75949040178799 -126.3734739975497 1728.0372112569912,35.06572413444519
000006,000070,1,0.58956355,0.3169734437731216 -0.5330121656599183 -0.7844907736969761 -0.18597464240125625 0.7761554478782681 -0.6024915485572145 0.9300223776345283 0.336869135609376 0.14689415346796772,-555.8741544105127 8.773565946425055 1966.5767361165667,35.06572413444519
000006,000070,1,0.6828217,-0.8966330272105504 -0.44253786438468645 -0.014471244048025916 -0.43889437399611847 0.8839838042545715 0.16107262352699653 -0.0584883190950095 0.15077428830301468 -0.9868365292523751,-264.5951543152862 9.30736839349777 1844.5440294985567,35.06572413444519
000006,000070,1,0.5894989,-0.3783934157301132 -0.4202246354587788 -0.8247605037868326 0.014769527376878044 0.8881571589510284 -0.4593021026099615 0.9255271526618699 -0.18597793802767984 -0.3298663524373071,-230.05415748984075 163.040508891579 1889.8851031250917,35.06572413444519
000006,000070,18,0.5352766,-0.6690462619388994 -0.39150141458761634 -0.6317467939496354 0.601925955674095 0.21317540438981963 -0.7695722687522462 0.4359614199879092 -0.895144193134543 0.09303085138911416,-79.42008517702993 35.83766358431458 1801.3975294789295,35.06572413444519
000006,000071,1,0.6250931,0.8913661679943485 -0.3999181731843199 0.21338202798382053 -0.3293249592377702 -0.8948276445423935 -0.3013784928399361 0.31146691718516323 0.19836648016033823 -0.9293219774221144,23.58520664342882 171.10046687849095 1811.5448171110443,32.07763051986694
000006,000071,1,0.72229093,0.5058492536414012 0.33711427161272883 0.7940214172943852 0.5357770415290247 -0.844186504108871 0.017083600956799668 0.6760616893336159 0.41677691080725227 -0.6076493196416906,7.9022591379429485 -190.17671717396945 1723.5277146801077,32.07763051986694
000006,000071,1,0.60826606,-0.13129131647046663 0.8788838309802354 0.4586128010959431 -0.8198129146512677 0.16384660154145894 -0.5486903600949318 -0.5573773885978114 -0.44801495887101506 0.699008669784949,-65.25544968964371 27.814839632427606 1868.687570507519,32.07763051986694
000006,000071,1,0.6313882,0.7360128905972327 0.09302383884687991 -0.6705456030273758 -0.005646158747995304 -0.9896360085870104 -0.14348818910594602 -0.6769439054763884 0.10939533424361844 -0.7278596084869775,-337.2859900879172 165.31086926475038 1931.506411760353,32.07763051986694
000006,000071,18,0.5511508,-0.33366006876588583 -0.2667397727896543 -0.9041684672030615 0.8722889999139757 0.27634137701509276 -0.4034197735357655 0.3574672372365726 -0.9233012730188023 0.14046991817653706,124.63731172992891 -14.592370291594849 1778.0590855533562,32.07763051986694
000006,000072,1,0.56790173,0.8203356567865128 -0.16880265792661245 0.5464018237893943 0.031021938704126787 -0.9409026067980375 -0.3372522439341516 0.5710403447521617 0.29361027287571806 -0.7666194865971472,-253.80946444115693 121.02196497527181 1877.9221135930068,27.589362382888794
000006,000072,1,0.6654384,0.9588336752270098 0.28149553442366104 -0.03739543841911397 0.26565019786850375 -0.8426365584072324 0.46839462419436617 0.10034021660089312 -0.4590465075108404 -0.8827277109800417,-169.55691257769192 -170.2069116916901 1840.1434822214815,27.589362382888794
000006,000072,1,0.6343335,0.06256421667928974 0.9522357669313073 0.29888588924990633 -0.7063578192465921 0.25381538944790255 -0.6607847460195454 -0.7050848501951857 -0.16977890552044295 0.6884987412572936,-307.86628175290093 -31.54123063586372 1923.374943506738,27.589362382888794
000006,000072,1,0.8926015,0.23825365394649453 -0.34744764592591537 -0.9069261888895579 0.11879085906571084 0.937231560435053 -0.3278508844556591 0.9639107128066293 -0.029622909116757423 0.2645724414788754,-619.0528422852226 23.847338149181155 1917.1441438641393,27.589362382888794
000006,000072,18,0.72637796,-0.7502395265937428 -0.12595693355945434 -0.649057224963787 0.6414139144702103 0.09950426202176842 -0.76071465976873 0.16040129988960533 -0.9870327472649236 0.0061384359753319274,-90.75882242950956 -19.99537203169288 1896.9360479021793,27.589362382888794
000006,000072,18,0.5501055,0.031520287377287064 -0.1127740449386827 -0.9931207118360497 0.9796644229791256 -0.1934982930591452 0.05306592292466946 -0.1981516203902141 -0.9745974865445525 0.10438162330816314,-475.5414999517096 -214.30092892011737 1927.6900326984126,27.589362382888794
000006,000073,1,0.76267225,0.4123834547538501 -0.5462016496509577 -0.729111773803497 -0.5446348130151204 -0.7893750249530302 0.28330299351538685 -0.7302830897208673 0.28027021632974014 -0.623005381891422,-28.534511291244343 133.68908264901145 1848.509542127903,15.973363161087036
000006,000073,1,0.73540634,-0.5208419369444212 -0.40073956226047763 -0.7537449560322758 -0.4354338175354714 0.8841772017591695 -0.16919861638777925 0.7342486532528689 0.24008043293597414 -0.6350122427016266,-428.0646627821699 177.44782976861597 1921.8503714870512,15.973363161087036
000006,000073,1,0.48288816,0.9321591761895217 -0.3272444750278546 0.15489001302554026 -0.3592588122735644 -0.8890688325479883 0.2837073501463411 0.04486625455538095 -0.3201059257154025 -0.9463186069862077,-70.43208715026384 -172.46335807440659 1825.4335180744124,15.973363161087036
000006,000073,1,0.67357427,0.9917041368404578 -0.12440511676916953 0.032347888761022583 -0.1276264109050006 -0.9829343098026779 0.13248291376734178 0.015314282752178566 -0.13551226445125616 -0.990657324260979,-151.14720924074422 19.185264727249717 1862.2170873474226,15.973363161087036
000006,000074,1,0.5585437,0.8140400370949897 -0.31194549257579135 -0.4899271083554801 -0.2121247254760786 -0.9449348597067979 0.2492007397920571 -0.5406861276377901 -0.09893374723073255 -0.8353863951991981,-547.5069875318874 204.7196584143569 1953.628636614682,28.715738534927368
000006,000074,1,0.53691834,-0.050067496426969206 0.9986059248850073 -0.016714449455843085 -0.7261341642043796 -0.04788646950280474 -0.6858833117302068 -0.6857275982443922 -0.022203501100742932 0.7275195687531323,-230.78421902291646 -228.91045453150997 1907.6511986106404,28.715738534927368
000006,000074,1,0.6385712,0.2247164586912415 -0.36460347075788463 0.903641037997521 0.4055042124213736 -0.8082539712902518 -0.4269566733359534 0.8860410737901889 0.46237420984378874 -0.03377953871447219,-273.53225707407773 -8.436279299220558 1886.8094865805535,28.715738534927368
000006,000074,1,0.5311772,0.3327112660244878 0.33459985414243437 0.8816723201277462 -0.9187091247463022 0.3259637594239963 0.22298254094096925 -0.21278331807211215 -0.8841890367909949 0.41585171093301454,-29.178909098188 318.53032336355 2170.3773631898903,28.715738534927368
000006,000074,18,0.60257024,-0.8657416359554663 -0.15887894834889238 0.4746037162623761 -0.4899598758354631 0.07553978596581593 -0.8684656919841924 0.10212937303182254 -0.9844039579756556 -0.14324232334212764,15.476420999251218 160.48347546371392 1877.4928382748406,28.715738534927368
000006,000075,1,0.6479035,0.9737085761422148 -0.10455748707873004 -0.20238443906496073 -0.08839767665124282 -0.9922501318602526 0.08732650166764538 -0.20994657077729925 -0.06714010621110725 -0.9754048165166725,-340.65638751422375 -251.25385513949155 1982.594162923687,28.702532052993774
000006,000075,1,0.6399077,0.6341745060500583 -0.7645074598949928 -0.11554865899457226 -0.49222420390712535 -0.5144395616852198 0.702187484670147 -0.5962703469100202 -0.3884334590631228 -0.7025533577312367,-229.62689131686605 109.93165461972188 1979.4544145184561,28.702532052993774
000006,000075,1,0.7242812,-0.398891616055408 0.9163544624336578 -0.03436059973019388 -0.7060082618121324 -0.33080799143723877 -0.6261939134171963 -0.5851819769551719 -0.22552466993900958 0.7789099844903267,-361.9556797110829 -20.484044997344547 2039.0293092708584,28.702532052993774
000006,000075,1,0.57485986,0.11412405138463405 -0.720565610958149 -0.6839304148951326 -0.4005252214955746 0.5966297883473072 -0.6954224902866672 0.9091506648699836 0.3532958805402889 -0.22051506071409369,-586.7843708907061 192.42958965081385 2066.6756148674312,28.702532052993774
000006,000075,1,0.6299353,-0.7573147745279148 0.28337280083185684 0.5883657653224365 -0.6375044794255309 -0.12538374185161638 -0.7601754910421633 -0.14164181282996968 -0.9507779545043589 0.275606282221307,-133.2122933646026 -37.86082291483565 2229.4814839453006,28.702532052993774
000006,000076,1,0.6066033,-0.15627752635522596 0.9656407659425595 0.20764249389322334 0.1573840000681301 0.2318847064042944 -0.9599267564198026 -0.9750935152606028 -0.11733539843248006 -0.18821501493130818,58.60309118438593 22.73007250236509 1751.085251521185,30.73003125190735
000006,000076,1,0.83617944,0.782106187399314 -0.5999744893716115 -0.16834626102979236 -0.3923157438209357 -0.6839799010440738 0.6150285839947016 -0.4841468615412285 -0.41497295398928385 -0.7703241915339938,-230.9981513057875 332.3615640237505 1847.5820327121685,30.73003125190735
000006,000076,1,0.58633274,0.5705748158840207 0.57151363761536 0.5897600213034885 -0.4692700398114248 0.816231707673803 -0.3369744111107475 -0.6739660820542928 -0.08448763227627432 0.7339151384907733,-127.8410157250035 24.63590243000516 1806.7735093109422,30.73003125190735
000006,000076,1,0.49113417,-0.2477769878614636 0.46193126792735406 0.8516022488081235 -0.43744463289283375 0.7309634304540504 -0.523769680882862 -0.8644354996354127 -0.502306997200566 0.020953257122982606,-173.73664926864376 -213.56038020246376 1800.5834759415498,30.73003125190735
000006,000077,1,0.7902283,-0.8396445935159096 -0.27427039484845417 -0.4687993181476174 -0.2674393148027689 0.9600225502042736 -0.08266204420388024 0.47272963284927716 0.05596858792340129 -0.8794283658581626,52.23855023177316 348.67799830921365 1861.93401613348,25.69517230987549
000006,000077,1,0.4827277,0.11173546800710366 -0.7494077391906074 -0.6526123705071568 -0.12281067924232174 0.6412767327197167 -0.7574178401432461 0.986120007767387 0.16477819119033088 -0.020382075501438585,31.773851924848486 -65.42975864111095 1829.6927028397722,25.69517230987549
000006,000077,1,0.6691321,0.2305988795326823 -0.17797118800196565 -0.9566349393968556 -0.3122122495664696 0.9176173281947996 -0.24597182146299224 0.9216007263097826 0.35539392403021175 0.15603675681969603,-304.6608209907033 -18.623641489441752 1914.825813709466,25.69517230987549
000006,000077,1,0.9510226,0.9846112005112254 -0.04654837611334523 0.16844320481538547 0.02207021362204407 -0.9230340970448486 -0.3840842713427237 0.17335727968661435 0.3818914312868843 -0.9078028640886822,-95.27584751817577 65.1314872683877 1858.7904909495378,25.69517230987549
000006,000078,1,0.6314969,-0.8282416879693238 -0.3405201684371583 -0.44504166191414507 -0.13028620443149355 0.8894435178369112 -0.43808257639207887 0.5450151915567362 -0.3048553934017034 -0.7810388061691161,-256.8952039006527 290.95517061351205 2000.7204761135893,34.92915606498718
000006,000078,1,0.7528818,0.7071444043607017 -0.08361663952245925 0.7021071205250003 -0.6680029324194019 -0.4044980624401694 0.6246224271101105 0.231772136464491 -0.9107081275112038 -0.3418946720121793,-193.13685603169813 270.3742024734604 2009.778016471803,34.92915606498718
000006,000078,1,0.57892925,0.22038702135423766 -0.07034121499104828 0.9728726324790605 0.6993387185763752 -0.6838973071280904 -0.2078703578590584 0.6799668087637352 0.7261797002943997 -0.10152980289826476,-347.9392252034652 8.104200179203044 2018.792417852525,34.92915606498718
000006,000078,1,0.54849714,0.19110860514796704 0.9252772152598577 0.32762677177721483 -0.7714518924934319 0.34796324249429217 -0.5327137214186516 -0.6069101389555971 -0.1509418800513815 0.7803056445220791,-551.5578869586279 -108.57936115808086 2084.5582431147,34.92915606498718
000006,000078,18,0.68203205,-0.5100067202962647 -0.20472126504470922 -0.8354531603993693 0.8589673019473063 -0.0698634532011855 -0.5072415412977467 0.045475416921866685 -0.9763238865007716 0.21147970001051578,-492.8126336001866 206.8481253570007 2063.886159587707,34.92915606498718
000006,000078,18,0.6440461,-0.7899018637498023 -0.17479691901825345 -0.5877933517008272 0.6032863932712611 -0.04956272153617989 -0.7959830460899633 0.11000273861167995 -0.9833563061942812 0.1446022928097339,-145.94042476668716 85.5539848189431 2001.549835818715,34.92915606498718
000006,000079,1,0.4800404,0.9641485192469337 -0.26472127904133197 0.018438767408998365 -0.002461455587365771 0.060560644737719466 0.99816147299437 -0.2653512779175093 -0.9624215724528201 0.057737744877967796,-6.226242795590537 283.66237561329615 2127.052285200537,21.50233817100525
000006,000079,1,0.5457217,0.09684964067883312 -0.4350466956626932 -0.8951837167353484 0.2920572511218772 0.8722407202107901 -0.3922991152695564 0.9514844382664042 -0.22345093781800054 0.21153471790761952,-261.8104715600027 34.02993195070269 1785.0199870228325,21.50233817100525
000006,000079,1,0.6452912,0.6351379428087419 -0.28706848516074845 -0.7170714596542163 0.5270579516167351 0.8397241135452804 0.1306650160862537 0.5646323209254692 -0.4609286772744793 0.6846423945885408,-571.9735189678225 -276.54424738559055 2507.6703300030745,21.50233817100525
000006,000079,1,0.68854725,0.08189525177841066 0.9842718382113427 0.1565316848236709 -0.5740483234141907 0.1749745850623408 -0.7999078925280643 -0.8147155938859292 -0.024348029987593993 0.5793493791875586,-485.0703587843792 1.011366460749029 1834.3330732854506,21.50233817100525
000006,000080,1,0.5055429,0.5700491663985318 0.5331521716901685 -0.6251340735125497 -0.6485086456676806 -0.17518681412965822 -0.740773918436267 -0.5044601242203095 0.827682417410497 0.24588908820448235,-123.99497642835036 -142.77986412576064 1808.4354400896866,23.50909447669983
000006,000080,1,0.7244347,0.8818121449811419 -0.46154796242746543 0.0968555202800188 -0.471389016114272 -0.856466969171915 0.21037172731438586 -0.014143043809706945 -0.23116485707824327 -0.9728116481609411,120.81361566905514 208.08724761455835 1830.5527141071418,23.50909447669983
000006,000080,1,0.5552379,0.4627546748174046 -0.7136035514946399 -0.5259549137319717 0.19031021254017574 0.6594393734157471 -0.7272703205868607 0.8658177789467294 0.23645305302685268 0.4409646616675089,-173.06363265198263 31.9711065894871 1780.7009157231096,23.50909447669983
000006,000080,1,0.5126186,-0.3870844397012032 0.9190930404488196 -0.07371297166671895 -0.5366580262378382 -0.2895826097208702 -0.7925524949038901 -0.7497756948582026 -0.26722632346914804 0.6053316211348926,-395.61851872057275 87.3397554205942 1808.1803233587589,23.50909447669983
000006,000081,1,0.47380644,0.8346189536266507 -0.5501113725509328 0.028080644154498503 -0.5501837460227896 -0.8300953564021282 0.09077162582554624 -0.02662487927313192 -0.09120920516709088 -0.9954758649052844,99.13436079054273 190.36507532931896 1898.7936607310724,31.97197389602661
000006,000081,1,0.5664607,0.9377970272845901 0.07458880156652423 0.33907712808855583 -0.14363400185645847 -0.8057967431269534 0.5745093764553516 0.31607914176663077 -0.5874760742030999 -0.744960255140128,-179.72130160022525 -62.53287797991629 1966.3813250990977,31.97197389602661
000006,000081,1,0.7044872,0.2652172961473254 -0.705951955203165 -0.6567277001204989 -0.028847344464825477 0.6750047089236028 -0.7372489869508997 0.9637569701274091 0.21447601020553073 0.15865809837114356,-193.20444644324266 76.09122690219128 1975.9714876231865,31.97197389602661
000006,000081,1,0.69417334,0.10618093178684437 -0.34476765577558494 -0.9326633166445587 -0.1906153618691348 0.9135125889488912 -0.3593895191266919 0.9759054975201874 0.21594024565598816 0.0312797489393058,-409.37810569461976 149.97131291816845 2052.4672597729705,31.97197389602661
000006,000081,1,0.6559719,0.08819257197996065 0.9675893799512456 0.2366275833087209 -0.5463434013151642 0.2456206737324533 -0.8007366729764405 -0.8329051837307286 -0.05866084018154537 0.5502981967093102,-188.72807010681333 -97.38871765132023 2000.0530018055842,31.97197389602661
000006,000081,18,0.578703,-0.6108734035433561 -0.2685370167918041 0.7447963159085597 -0.7792506139317195 0.0375748204783146 -0.6255847570111526 0.14000720161538507 -0.9625362654631141 -0.23221108702641027,-294.1708947594701 -34.305437816980415 2041.2262553974479,31.97197389602661
000006,000082,1,0.8556553,0.7910198921517435 -0.6107740743313017 0.035253928103127434 -0.5430422095564278 -0.6744246363307569 0.5002562790541143 -0.2817675179222858 -0.4148569790527379 -0.8651593051343515,179.42751458748205 124.98748196480375 1751.8921099007305,21.97996997833252
000006,000082,1,0.53459656,0.22916696046575463 0.9089395672649899 0.3482979645704653 -0.60823215474602 0.4130798774916331 -0.6778043113257087 -0.7599580794029297 -0.05651561882410837 0.6475103379554094,-119.37211556376405 39.62644054553169 1812.0688327101689,21.97996997833252
000006,000082,1,0.61141837,0.6410590405923109 0.5052893258860222 0.5776903189729324 -0.3841882720933334 0.8628743199632554 -0.32840072902369405 -0.6644115861897887 -0.011417574409864874 0.7472796690848734,-331.6395064231444 150.1806407863046 1838.3552671213533,21.97996997833252
000006,000082,1,0.7819629,0.3530461100437345 0.8536867635357998 -0.3828538864890848 -0.6306610152984105 -0.08512703668370224 -0.7713755536848297 -0.6911042984905152 0.5137819768608789 0.5083333183217179,-160.7157665259975 -137.3073307826226 1803.6296456939715,21.97996997833252
000006,000082,18,0.5103083,0.8126366197288795 0.529899461170507 0.24254502679864262 -0.4660593007537564 0.8407948455105007 -0.2754128932089039 -0.3498720689955621 0.11077034155117547 0.9302254876292827,-251.76048942566695 -51.361178870644835 1472.3125954942816,21.97996997833252
000006,000083,1,0.57605875,0.6028536054960751 0.6841286577841924 0.41053100778822105 -0.5044323146983932 0.7254761503959202 -0.4682227746182826 -0.6181550151772169 0.07518471891890617 0.7824524239855913,-480.62226352345454 149.97670642611916 1940.2784161449558,23.37370204925537
000006,000083,1,0.74128914,0.35491468601179466 0.8726947153787433 -0.335320467476145 -0.5443676873523079 -0.09868892926308703 -0.8330214881627812 -0.7600655823139005 0.4781892101077227 0.4400403097828283,-305.13367190646187 -144.81602399365823 1907.856249780166,23.37370204925537
000006,000083,1,0.6569505,-0.0789053546027288 -0.5334479591861572 -0.8421441468721452 -0.06581476033864987 0.845722621576667 -0.5295483222864172 0.9947071316788006 0.013641347203588965 -0.10184084523190903,-261.23913050685456 32.77226708316243 1904.7780317747856,23.37370204925537
000007,000000,18,0.94454706,-0.5382823028119543 -0.1311028873975162 -0.8325046927288537 0.8419362781602729 -0.03987274023781819 -0.5381013168004602 0.037352323709286775 -0.9905665715110109 0.13184306785549965,179.79683393988228 -69.2710145726187 1871.8398727794506,41.47695279121399
000007,000000,18,0.7739499,0.6815277514215053 0.11874617549248084 0.7220934517906846 0.723334797701024 0.04027329209715809 -0.6893220275766003 -0.11093538226480852 0.9921075016203162 -0.05844589349888747,-193.3081313545013 96.72802562236245 1912.73734644648,41.47695279121399
000007,000000,18,0.48301387,0.20843752706599483 -0.14305266146436255 0.9675174746070953 -0.9776982200395042 -0.0564587744716562 0.2022830853422676 0.025687748778218087 -0.9881034485324346 -0.15163052690725223,52.7317501353196 -236.1913302562911 1901.5294208304347,41.47695279121399
000007,000000,18,0.7732482,0.8012120146910908 -0.15843328601475715 0.5770252420440585 -0.5921818944222016 -0.07149993163788883 0.8026256711861217 -0.08590526676317652 -0.9847774377953469 -0.15110816593356172,-200.2895713003478 -266.3976796167691 1940.5857777389826,41.47695279121399
000007,000000,18,0.7555676,-0.5598032619738952 -0.11375578177078657 -0.8207801739807217 0.8280523126985835 -0.039959298993310036 -0.5592250027224044 0.030817328543828345 -0.9927046775345439 0.11656522499982853,-12.484484122175786 -15.700188158268507 1895.474895284018,41.47695279121399
000007,000000,0,0.47413072,0.17905426638446906 0.9837503001768594 0.013239191425183015 0.09201534439471884 -0.030142406481263057 0.9953014225905231 0.9795269357055997 -0.17699471799850622 -0.09591725651341967,-9.383257369325065 -114.10084827040956 1892.9300838840604,41.47695279121399
000007,000000,0,0.5434152,-0.3487608611754428 0.9041042565285043 -0.24690345885358195 0.0702751108716985 0.28793058886622697 0.9550695007862873 0.9345732368828491 0.31573963687768775 -0.16395486524654942,-35.66253901108004 149.45885754678466 1890.8441171554045,41.47695279121399
000007,000000,0,0.5258502,0.08191614054015374 0.7577156933402528 -0.6474233505919713 -0.0356528076174304 0.6514184603648366 0.7578805338799806 0.9960011606114103 -0.03899996387452465 0.08037626664048483,-191.1494430567232 252.9364463101238 1924.6877855852185,41.47695279121399
000007,000000,14,0.49757385,-0.6505970466011317 0.47238999957500105 0.5946184385190623 -0.3305960022732624 -0.8810768438646761 0.3382457242925086 0.6836883590743745 0.023483011430653154 0.7293960299666575,138.49827781145166 137.4335072377588 2172.6792161754192,41.47695279121399
000007,000001,18,0.8856868,-0.39998641112820743 -0.39555158105286115 -0.8267706821713491 0.8616510431412234 0.14514407231273596 -0.4863025409695557 0.3123589001329488 -0.906902323943513 0.2827717468510039,129.12532484974804 -71.09026173836975 1757.590966866074,40.7998833656311
000007,000001,18,0.72755045,0.7483383509382573 0.37223767772164595 0.5490252651106983 0.6333091688143623 -0.1548147896451439 -0.7582558962257954 -0.1972540241600605 0.9151347667786668 -0.35159541919055964,-191.75647281906808 130.3017819909142 1922.9715901081418,40.7998833656311
000007,000001,18,0.8800097,0.5815182979966389 -0.42207987198045854 0.6954749069443926 -0.7257321240291994 0.11716898554903515 0.6779269520065506 -0.36762731348911953 -0.8989550649571232 -0.23818097923474615,-244.55671665755628 -227.22197090625946 1901.449309922203,40.7998833656311
000007,000001,18,0.6863185,-0.8080742906380954 -0.42112865528886234 -0.41190666433469747 0.4001250253580077 0.1207985672473148 -0.9084644099323143 0.43233825896309874 -0.8989205486826507 0.07089011672988309,4.28549871360525 -255.37850539996032 1785.994171085221,40.7998833656311
000007,000001,18,0.7342756,-0.46866864103399486 -0.40383054053604506 -0.7856656777422473 0.8134121506745783 0.1496093554010245 -0.5621188957169481 0.34454381851379856 -0.9025175582835626 0.2583634665929659,-35.74059692816169 -9.552688934274215 1836.7641327395315,40.7998833656311
000007,000001,0,0.66220427,0.15823081245033085 0.9533281143726022 -0.25715416380754724 0.0391586986610226 0.25417154508648543 0.966366081324594 0.9866254482070127 -0.16297853640702614 0.0028866938112294704,-35.08708329134842 170.4723323466797 1873.0235865790794,40.7998833656311
000007,000001,0,0.6117288,0.0368777613079154 0.9897083719418011 -0.1382656823207407 -0.042051674420659775 0.13977405035235008 0.9892898882585895 0.9984346167366985 -0.030668504608827092 0.04677333419747269,-59.37156777170662 -96.24124431772702 1840.357255128832,40.7998833656311
000007,000002,18,0.5879022,0.8715298112901486 0.1657352996019136 0.46148383623495287 0.49030650692072464 -0.30588571896077893 -0.8161086627886555 0.005903290159379638 0.9375317267789535 -0.34784971348936905,-121.59428577553547 170.38523140321666 1895.4526867615928,36.82360053062439
000007,000002,18,0.6481011,-0.22542266325214794 -0.1959990175938066 -0.9543421376258683 0.915194855732339 0.29328548543932154 -0.27640954207742624 0.3340706633228127 -0.9357179536835399 0.11326400050573758,178.63177054864457 -75.90776871534511 1759.9467303368879,36.82360053062439
000007,000002,18,0.8808996,0.4536030095564131 -0.22116566411038704 0.8633249615423879 -0.823481469528366 0.26639222366147497 0.5009127657062695 -0.3407676851886923 -0.938147631309444 -0.06128948054442776,-241.66512778011148 -159.50539927818355 1825.037774444264,36.82360053062439
000007,000002,18,0.79195964,-0.7897719304604329 -0.19561202562056684 -0.581374279336583 0.523819455408108 0.2780953771040829 -0.8051553710679664 0.31917567999294505 -0.9404248305846681 -0.11716649282128469,15.908456238702911 -230.19516247378817 1745.2264332277814,36.82360053062439
000007,000002,0,0.70207304,-0.015359899379752972 0.9990799040857823 -0.04003979816390465 -0.05186981531462718 0.03919426037490089 0.9978841350958857 0.9985356666462524 0.017404177458109547 0.051219916906208626,49.63677670561654 182.73667874550551 1877.5127744815522,36.82360053062439
000007,000002,0,0.54148716,-0.25721419068145374 0.8938344339987835 -0.36728869444787543 0.1807796936138088 0.4178735545330057 0.8903370269265891 0.9492942123613956 0.1626089920529843 -0.26907013699388294,-65.92292466272579 317.3089231882713 1927.202692649064,36.82360053062439
000007,000002,0,0.59850544,0.2333916628957805 -0.9719030165948568 0.030544778827502783 0.41493081362726064 0.12795137482470947 0.9008114148864905 -0.8794094356040614 -0.19756794684922785 0.43313525231956634,-15.494163147103436 -62.89433692703726 1781.2093554668568,36.82360053062439
000007,000002,14,0.55220544,-0.45332553944414544 0.7701533216847188 0.4487314671101289 -0.6412921263283485 -0.6314541768979367 0.4359010578399604 0.6190639396899638 -0.09016292461697098 0.7801476320597117,104.19487882196971 321.4336664832133 1761.6623632805783,36.82360053062439
000007,000003,18,0.6948934,-0.2308464314518179 -0.32332183807449055 -0.9176996488012853 0.8492096197234464 -0.527321667155182 -0.027833053031301725 -0.47492409669702085 -0.7857447913597729 0.3962983485451736,-247.97558897852423 -40.20031659849891 2051.0995025464536,40.816094398498535
000007,000003,18,0.81440675,0.9490961673142352 0.2344911847297096 0.21030899362934877 0.21422571690446 0.008943105979133718 -0.9767430799607529 -0.23091838266649117 0.9720770899819215 -0.0417462929960037,-346.6811483162908 138.31119108155016 2042.104815852971,40.816094398498535
000007,000003,18,0.72784245,-0.6470005718704435 -0.27999289504883174 -0.709221350780092 0.7421080292874267 -0.017610799981862157 -0.6700494782984061 0.17511920513340495 -0.9598406254735867 0.21917907091142033,-324.8305546587647 -298.83972586215566 2049.51036162148,40.816094398498535
000007,000003,18,0.75480086,-0.0505920377214063 -0.42806930109031066 -0.9023289710143696 0.842952055190622 -0.5028347468451245 0.19128441134238441 -0.5356050575604641 -0.7509422636952486 0.3862811990791099,-122.16798129478661 -182.13454798859047 2021.838364426357,40.816094398498535
000007,000003,18,0.72288483,0.27640001729078256 -0.2480016158726265 0.9284923162615041 -0.9605628230237303 -0.040769833559492694 0.27505736994678825 -0.03036003607660261 -0.9679010972299908 -0.24948994808456537,-545.648677074706 -153.3773206560152 2108.8637369317203,40.816094398498535
